uniprot_id	Master.Protein.Descriptions	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	protein_desc	gene_name
P42696	RNA-binding protein 34 OS=Homo sapiens OX=9606 GN=RBM34 PE=1 SV=2	1.30066448677916	0.64971936326398	1.95160961029434	5.86272146424506	4.16723565996907	0.000473329976247271	0.0326233583628888	0.0158711561229836	RNA-binding protein 34 	RBM34 
Q7Z478	ATP-dependent RNA helicase DHX29 OS=Homo sapiens OX=9606 GN=DHX29 PE=1 SV=2	1.10618706003256	0.530921023842245	1.68145309622287	5.91767499382885	4.0103935776315	0.000683384717385737	0.0437366219126872	-0.322791646042157	ATP-dependent RNA helicase DHX29 	DHX29 
Q92688	Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1	0.85947551682777	0.399217315915562	1.31973371773998	8.41092779251687	3.89456655946444	0.000896174817218369	0.0481843127811217	-0.57256689221396	Acidic leucine-rich nuclear phosphoprotein 32 family member B 	ANP32B 
O95292	Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3	0.717496289878475	0.333259112740716	1.10173346701623	7.47052984336927	3.89446166186176	0.000896394741163456	0.0481843127811217	-0.572792886402988	Vesicle-associated membrane protein-associated protein B/C 	VAPB 
Q9Y2H6	Fibronectin type-III domain-containing protein 3A OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=4	-1.04217680908319	-1.60149692651145	-0.482856691654929	6.6334063978509	-3.88604764427297	0.000914211291606103	0.0481843127811217	-0.59091877474807	Fibronectin type-III domain-containing protein 3A 	FNDC3A 
P11021	Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2	0.600889691556429	0.275554667806482	0.926224715306375	7.42187163227084	3.85204267931315	0.00098987723839805	0.0492738892002585	-0.66414212576877	Endoplasmic reticulum chaperone BiP 	HSPA5 
P53582	Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2	0.858179647924168	0.382956044773475	1.33340325107486	6.63736248640936	3.76623455984434	0.00120962462787605	0.0551971257226256	-0.848649581089747	Methionine aminopeptidase 1 	METAP1 
Q00059	Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1	0.576995315537176	0.255624693591505	0.898365937482847	7.29639373232574	3.74449513087387	0.00127259141871021	0.0551971257226256	-0.895324656493682	Transcription factor A, mitochondrial 	TFAM 
Q8TDN6	Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens OX=9606 GN=BRIX1 PE=1 SV=2	0.81020634160123	0.354849701350448	1.26556298185201	7.14636080598241	3.71083052387041	0.00137656705881919	0.0551971257226256	-0.96753984587767	Ribosome biogenesis protein BRX1 homolog 	BRIX1 
P48643	T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1	0.598971359256894	0.260799816631792	0.937142901881996	7.337343108446	3.69399373050932	0.00143168254583222	0.0551971257226256	-1.00362623236033	T-complex protein 1 subunit epsilon 	CCT5 
P20073	Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	1.17637542613628	0.511519934471903	1.84123091780066	7.16286356440951	3.69016546054544	0.00144451618775314	0.0551971257226256	-1.01182838104463	Annexin A7 	ANXA7 
Q01433	AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2	-0.474469065066988	-0.743352971024989	-0.205585159108987	7.06993669185954	-3.68019007696109	0.0014784944389989	0.0551971257226256	-1.03319549263115	AMP deaminase 2 	AMPD2 
Q9Y6M1	Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2	-0.57747833254732	-0.908246342798441	-0.246710322296198	7.00728924110532	-3.64115652987537	0.00161922151544591	0.0580328991135813	-1.1167271194188	Insulin-like growth factor 2 mRNA-binding protein 2 	IGF2BP2 
Q9H0S4	Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1	-0.85437343497345	-1.34776600238571	-0.360980867561187	7.29800802243477	-3.61145568131622	0.00173509984925579	0.0597942101897379	-1.18019887796474	Probable ATP-dependent RNA helicase DDX47 	DDX47 
Q9UHX1	Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=1	0.63673680314805	0.266869640213774	1.00660396608233	7.64625413123685	3.59038757898092	0.00182222618815424	0.0604709135031925	-1.22517298276467	Poly(U)-binding-splicing factor PUF60 	PUF60 
Q86U42	Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3	-0.487035775357811	-0.77263600420575	-0.201435546509871	7.0559221860981	-3.55655450479795	0.00197125852585365	0.0629955784289135	-1.29730594148258	Polyadenylate-binding protein 2 	PABPN1 
P40227	T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	0.588024235763148	0.240820091964017	0.93522837956228	7.7348278316437	3.53213653253801	0.00208622357756508	0.0629955784289135	-1.34929257385776	T-complex protein 1 subunit zeta 	CCT6A 
Q9NX58	Cell growth-regulating nucleolar protein OS=Homo sapiens OX=9606 GN=LYAR PE=1 SV=2	-0.694406925374792	-1.10671105845936	-0.282102792290224	6.79486314180026	-3.51255805804965	0.00218315367424659	0.0629955784289135	-1.39092923587225	Cell growth-regulating nucleolar protein 	LYAR 
P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	-0.575159631728154	-0.916742895818716	-0.233576367637591	7.46256963622966	-3.5117126249373	0.00218743771052145	0.0629955784289135	-1.39272622142517	39S ribosomal protein L3, mitochondrial 	MRPL3 
O43707	Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	0.572624520443944	0.22609184195009	0.919157198937798	7.01509070376077	3.44629858599998	0.00254524260285039	0.0629955784289135	-1.53151150928548	Alpha-actinin-4 	ACTN4 
Q9NY61	Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1	0.805581237768097	0.317367493223281	1.29379498231291	6.04881185313331	3.44133140020319	0.00257465075015556	0.0629955784289135	-1.54202878171429	Protein AATF 	AATF 
Q9H307	Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5	0.601771441739614	0.236811738136281	0.966731145342947	7.28883284547314	3.43885460777684	0.00258943901839334	0.0629955784289135	-1.54727184678926	Pinin 	PNN 
P78344	Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1	0.57261408315184	0.225171745145715	0.920056421157965	6.93587945577892	3.4372129744656	0.00259928671677809	0.0629955784289135	-1.55074655066832	Eukaryotic translation initiation factor 4 gamma 2 	EIF4G2 
P04083	Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2	0.889524402435892	0.348794608286373	1.43025419658541	6.92154840457848	3.43087363892168	0.00263766106188145	0.0629955784289135	-1.56416122453297	Annexin A1 	ANXA1 
Q8TCG1	Protein CIP2A OS=Homo sapiens OX=9606 GN=CIP2A PE=1 SV=2	0.479395476142023	0.187881179486368	0.770909772797678	7.52899948893888	3.42974024122958	0.0026445803218754	0.0629955784289135	-1.5665590613194	Protein CIP2A 	CIP2A 
P09972	Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2	1.37995023534082	0.539739100360402	2.22016137032123	7.3675869211516	3.4253278709793	0.00267168747801195	0.0629955784289135	-1.5758923609673	Fructose-bisphosphate aldolase C 	ALDOC 
P54577	Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS PE=1 SV=4	0.672159388918158	0.255767161815909	1.08855161602041	7.655291631304	3.36664102824339	0.00305922546029573	0.0684965738641384	-1.69978075710668	Tyrosine--tRNA ligase, cytoplasmic 	YARS 
P07355	Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2	0.56867143776606	0.216387828660014	0.920955046872106	8.01982889597976	3.36663578242251	0.00305926245122904	0.0684965738641384	-1.6997918096332	Annexin A2 	ANXA2 
O15355	Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1	0.765974459851529	0.288313711129942	1.24363520857312	7.33505789227154	3.3444283038039	0.00321985030250979	0.0684965738641384	-1.74654537142114	Protein phosphatase 1G 	PPM1G 
Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3	-0.774612953564708	-1.25847441728064	-0.290751489848772	6.49359776256785	-3.33880362678988	0.00326181635092057	0.0684965738641384	-1.75837551207164	E3 ubiquitin-protein ligase HUWE1 	HUWE1 
Q16630	Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=2	-0.602429623662431	-0.981045079014183	-0.223814168310679	8.19767329729835	-3.31844892394435	0.00341820499191374	0.0684965738641384	-1.80114677396967	Cleavage and polyadenylation specificity factor subunit 6 	CPSF6 
O94925	Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1	0.672103030721268	0.248167379093617	1.09603868234892	7.71256163310058	3.30645844625735	0.00351373783253888	0.0684965738641384	-1.82631249649795	Glutaminase kidney isoform, mitochondrial 	GLS 
P33176	Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1	0.586791368674803	0.216562340806087	0.957020396543518	7.67322675291759	3.30552469878418	0.00352128597188069	0.0684965738641384	-1.82827131087392	Kinesin-1 heavy chain 	KIF5B 
Q8TDD1	ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2	-0.760090017913465	-1.24114181860088	-0.279038217226054	6.70513484542298	-3.29534083939133	0.00360464529568353	0.0684965738641384	-1.84962605050282	ATP-dependent RNA helicase DDX54 	DDX54 
Q9NT62	Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1	0.882035943933607	0.323669130691457	1.44040275717576	7.14872922588457	3.29453284602458	0.00361134104023712	0.0684965738641384	-1.85131964202234	Ubiquitin-like-conjugating enzyme ATG3 	ATG3 
Q15365	Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2	-0.440359013416189	-0.720633862602448	-0.16008416422993	8.02578160226229	-3.27679987737956	0.00376138974552479	0.0684965738641384	-1.8884622666119	Poly(rC)-binding protein 1 	PCBP1 
P21980	Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2	0.544422566660261	0.197171646801176	0.891673486519346	7.77813074076967	3.26979006587351	0.00382236809034689	0.0684965738641384	-1.90313053176125	Protein-glutamine gamma-glutamyltransferase 2 	TGM2 
Q08170	Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2	0.706957371486498	0.255724484379128	1.15819025859387	7.31647851568649	3.26753041458058	0.00384222970450891	0.0684965738641384	-1.90785719710849	Serine/arginine-rich splicing factor 4 	SRSF4 
P46783	40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1	-0.804826082547686	-1.31953013045656	-0.29012203463881	7.66300000792234	-3.26115630566695	0.00389880052128466	0.0684965738641384	-1.92118577124349	40S ribosomal protein S10 	RPS10 
Q6UB35	Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1	-0.430296040015271	-0.707248861718401	-0.153343218312142	7.52980251157968	-3.24032604264941	0.00408939675932788	0.0701033197311668	-1.96469505795222	Monofunctional C1-tetrahydrofolate synthase, mitochondrial 	MTHFD1L 
P47897	Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS PE=1 SV=1	-0.448898202459683	-0.739209673617003	-0.158586731302362	6.59581375465098	-3.22485970676431	0.00423676090568223	0.0701033197311668	-1.99695211785351	Glutamine--tRNA ligase 	QARS 
P24534	Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3	0.468201568513591	0.165351201608392	0.771051935418789	7.67100634657407	3.22427381536764	0.00424244387702198	0.0701033197311668	-1.99817324783846	Elongation factor 1-beta 	EEF1B2 
Q96HA7	Tonsoku-like protein OS=Homo sapiens OX=9606 GN=TONSL PE=1 SV=2	0.677085469701514	0.238274888787674	1.11589605061535	4.75781249981904	3.21805571639943	0.00430321717099796	0.0701033197311668	-2.01112943123294	Tonsoku-like protein 	TONSL 
Q86V48	Leucine zipper protein 1 OS=Homo sapiens OX=9606 GN=LUZP1 PE=1 SV=2	0.489601003279161	0.171282684891319	0.807919321667004	6.96546038141141	3.20780399139386	0.00440527010680464	0.0704843217088743	-2.03247514018568	Leucine zipper protein 1 	LUZP1 
O15226	NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2	0.951258571559797	0.33006795760282	1.57244918551677	6.37626132950715	3.19374953540805	0.00454901660288726	0.0715073487050349	-2.06170789744808	NF-kappa-B-repressing factor 	NKRF 
Q9BTD8	RNA-binding protein 42 OS=Homo sapiens OX=9606 GN=RBM42 PE=1 SV=1	0.903398372331022	0.311550032617732	1.49524671204431	6.06862413437586	3.18343528976586	0.00465740315689226	0.0719488487685425	-2.08313811584236	RNA-binding protein 42 	RBM42 
P13995	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2	-0.534882183068611	-0.886320798119893	-0.18344356801733	7.35763848555686	-3.17421112325945	0.00475645980479346	0.0722336946626261	-2.10228668171654	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial 	MTHFD2 
P13489	Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2	0.508867259036532	0.170941520005593	0.846792998067471	6.9338000732512	3.14058384837959	0.00513521932927015	0.0766859419837676	-2.17195684837621	Ribonuclease inhibitor 	RNH1 
Q9UNW9	RNA-binding protein Nova-2 OS=Homo sapiens OX=9606 GN=NOVA2 PE=1 SV=1	-0.46204115320992	-0.770060072560823	-0.154022233859016	6.95396545930445	-3.12845867426528	0.00527885039969678	0.0773165934509124	-2.19702417274425	RNA-binding protein Nova-2 	NOVA2 
Q9Y3I0	tRNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1	0.542740089035068	0.180232350161102	0.905247827909034	6.83570527571657	3.12249517073753	0.00535091536783556	0.0773165934509124	-2.2093422552151	tRNA-splicing ligase RtcB homolog 	RTCB 
Q9Y5L0	Transportin-3 OS=Homo sapiens OX=9606 GN=TNPO3 PE=1 SV=3	-0.590355417315009	-0.985548287437446	-0.195162547192572	6.83620944077366	-3.11552763892302	0.00543632297701728	0.0773165934509124	-2.22372517574449	Transportin-3 	TNPO3 
P68366	Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1	0.912320809398226	0.295014380551531	1.52962723824492	8.19611665253105	3.08229312249112	0.00586223742513989	0.0800107066290681	-2.29219351254543	Tubulin alpha-4A chain 	TUBA4A 
P39656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4	-0.740583402471401	-1.24193899557864	-0.239227809364163	7.52942266128472	-3.08074155451363	0.00588289190536056	0.0800107066290681	-2.29538436099673	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit 	DDOST 
Q99442	Translocation protein SEC62 OS=Homo sapiens OX=9606 GN=SEC62 PE=1 SV=1	0.819595583380845	0.264098003956948	1.37509316280474	7.84257385981883	3.07712114638614	0.00593136127919051	0.0800107066290681	-2.30282786242235	Translocation protein SEC62 	SEC62 
Q14671	Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3	-0.435146332963972	-0.73044235056198	-0.139850315365963	6.69892601823314	-3.07329956276351	0.0059829434644504	0.0800107066290681	-2.31068195626619	Pumilio homolog 1 	PUM1 
P08865	40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4	0.596827608309919	0.190569992317477	1.00308522430236	6.88924619572833	3.06389970815986	0.00611167360626992	0.0805302875179096	-2.32998718564449	40S ribosomal protein SA 	RPSA 
Q01518	Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5	0.668431409912433	0.211855510183727	1.12500730964114	7.28075218603445	3.05331085709404	0.00625989815620256	0.0812879528689492	-2.35171150263592	Adenylyl cyclase-associated protein 1 	CAP1 
P08243	Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4	0.558866782784319	0.174990905691074	0.942742659877565	7.96846588297232	3.03629966595234	0.00650533144400912	0.0832682424833167	-2.38656060675832	Asparagine synthetase [glutamine-hydrolyzing] 	ASNS 
P43243	Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2	-0.5486525999666	-0.928127713622679	-0.169177486310521	7.50436771057261	-3.01537477941407	0.00682000612258289	0.0854378820234259	-2.42933870462987	Matrin-3 	MATR3 
Q96CT7	Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1	-0.694090894086221	-1.1746284976572	-0.213553290515241	6.97709859757553	-3.01242417925624	0.00686554409116815	0.0854378820234259	-2.4353628203932	Coiled-coil domain-containing protein 124 	CCDC124 
Q9BTT0	Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1	0.712219156858244	0.217927612699575	1.20651070101691	7.53440175277141	3.0050909877417	0.00697999566034179	0.0856722755022773	-2.45032603607205	Acidic leucine-rich nuclear phosphoprotein 32 family member E 	ANP32E 
P43358	Melanoma-associated antigen 4 OS=Homo sapiens OX=9606 GN=MAGEA4 PE=1 SV=2	0.457795876435508	0.13822886131787	0.777362891553146	7.39261408014937	2.9877006837587	0.00725882042858864	0.0878905824866949	-2.48576072373362	Melanoma-associated antigen 4 	MAGEA4 
Q86XP3	ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1	-0.452777435024552	-0.769656499889686	-0.135898370159418	6.53316423076191	-2.98001454164016	0.00738545036172446	0.0882315136547349	-2.50139947955221	ATP-dependent RNA helicase DDX42 	DDX42 
P27694	Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2	0.704535875031688	0.208902495196246	1.20016925486713	7.38597303991625	2.96462468906616	0.00764543033357873	0.0901109914274817	-2.53267043158247	Replication protein A 70 kDa DNA-binding subunit 	RPA1 
P07900	Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5	0.612604568798952	0.180813900166044	1.04439523743186	7.70074747010239	2.95892621143759	0.00774391332579921	0.0901109914274817	-2.5442348153827	Heat shock protein HSP 90-alpha 	HSP90AA1 
Q9NQW6	Anillin OS=Homo sapiens OX=9606 GN=ANLN PE=1 SV=2	0.427351733031372	0.12469370885836	0.730009757204384	7.21741652419011	2.94483138567025	0.00799278026393549	0.0918145014934128	-2.57280456810836	Anillin 	ANLN 
O75083	WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	0.520913494218851	0.148282312482727	0.893544675954975	7.37876666204145	2.9155035216763	0.00853550722522656	0.0956632935808237	-2.63209309736982	WD repeat-containing protein 1 	WDR1 
Q02878	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	0.531841028789183	0.150678359116108	0.913003698462257	7.3751551960546	2.91003782460218	0.00864049457999616	0.0956632935808237	-2.64311839846753	60S ribosomal protein L6 	RPL6 
P12814	Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	0.912360196306627	0.258396217355057	1.5663241752582	7.30366162142093	2.90964268056472	0.00864813256701643	0.0956632935808237	-2.64391517932314	Alpha-actinin-1 	ACTN1 
Q99873	Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3	0.619749253837893	0.172733238798645	1.06676526887714	7.37151333354992	2.8914792902216	0.00900630910126038	0.0964821910571451	-2.68049692364225	Protein arginine N-methyltransferase 1 	PRMT1 
Q9BXJ9	N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1	0.988949061000072	0.275189431081641	1.7027086909185	6.85606576725539	2.88967564714517	0.00904264370326319	0.0964821910571451	-2.68412484863558	N-alpha-acetyltransferase 15, NatA auxiliary subunit 	NAA15 
P62491	Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3	0.623215555861988	0.173399020858626	1.07303209086535	7.22579193267113	2.88954874699923	0.00904520541160735	0.0964821910571451	-2.6843800689729	Ras-related protein Rab-11A 	RAB11A 
P10599	Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3	0.704434307984698	0.190854423597901	1.2180141923715	7.60484761109627	2.86061657183101	0.00964778604642607	0.101699015265856	-2.74245698417151	Thioredoxin 	TXN 
Q9UIG0	Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2	-0.480006023658699	-0.831638742319067	-0.128373304998332	7.78137953716466	-2.846980976415	0.00994494255509509	0.10206949871116	-2.76975045210634	Tyrosine-protein kinase BAZ1B 	BAZ1B 
P31943	Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4	-0.473415347618699	-0.820581457794854	-0.126249237442545	7.7638350934716	-2.84401685548271	0.0100106886003013	0.10206949871116	-2.7756768294661	Heterogeneous nuclear ribonucleoprotein H 	HNRNPH1 
P62979	Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2	0.78181062506164	0.208364599736244	1.35525665038704	8.2148326470718	2.84338833664213	0.0100246829091318	0.10206949871116	-2.7769331621908	Ubiquitin-40S ribosomal protein S27a 	RPS27A 
Q14247	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	0.569308427567985	0.150308271288048	0.988308583847922	7.60060520309622	2.83374380724889	0.010241785852799	0.102171037422785	-2.79619775788082	Src substrate cortactin 	CTTN 
P11387	DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2	0.607794250503135	0.160324077614229	1.05526442339204	7.60689247821317	2.83282438349604	0.0102627158125565	0.102171037422785	-2.79803293055111	DNA topoisomerase 1 	TOP1 
Q5T4S7	E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1	0.583348018812733	0.151954669213657	1.01474136841181	6.86801554170239	2.82020993217884	0.0105540375419517	0.10301592234918	-2.82318762883347	E3 ubiquitin-protein ligase UBR4 	UBR4 
P05388	60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1	0.691891124316349	0.180046793359908	1.20373545527279	7.38504940580294	2.8192073443653	0.0105775277412104	0.10301592234918	-2.82518499539664	60S acidic ribosomal protein P0 	RPLP0 
P12236	ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4	0.608094051943871	0.157100206705078	1.05908789718266	7.16615659475718	2.81207757125828	0.0107460224319575	0.103531570957354	-2.83938083461666	ADP/ATP translocase 3 	SLC25A6 
